SMILES,HeavyAtoms,NumBonds,NumRings,MW
CCCc1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(Oc5ccc(C(C)(C)CC(C)(C)C)cc5)cc5c6c(ccc(c7c(Oc8ccccc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(CCC)cccc1C(C)C)C5=O,76,86,11,1007.2839999999997
CCCc1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(Oc5ccc(OCCO)cc5)cc5c6c(ccc(c7c(Oc8ccc(OCCO)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(CCC)cccc1C(C)C)C5=O,76,86,11,1015.1719999999998
CCCc1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(Oc5ccc(S(=O)(=O)O)cc5)cc5c6c(ccc(c7c(Oc8ccccc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(CCC)cccc1C(C)C)C5=O,72,82,11,975.1320000000001
CCCc1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(Oc5c(C(C)C)cccc5C(C)C)cc5c6c(ccc(c7c(Oc8c(C(C)C)cccc8C(C)C)cc(c2c37)C1=O)c64)C(=O)N(c1c(CCC)cccc1C(C)C)C5=O,80,90,11,1063.3919999999996
CCN1C(=O)c2ccc3c4c(N5CCCCC5)cc5c6c(ccc(c7c(N8CCCCC8)cc(c2c37)C1=O)c64)C(=O)N(CC)C5=O,46,54,9,612.73
CN1C(=O)c2ccc3c4c(-c5cccc([N+](=O)[O-])c5)cc5c6c(ccc(c7c(-c8cccc([N+](=O)[O-])c8)cc(c2c37)C1=O)c64)C(=O)N(C)C5=O,50,58,9,660.5980000000002
CN1C(=O)c2ccc3c4c(-c5ccccc5)cc5c6c(ccc(c7c(-c8ccccc8)cc(c2c37)C1=O)c64)C(=O)N(C)C5=O,44,52,9,570.6040000000003
Cc1ccc(-c2cc3c4c(ccc5c6c(-c7ccc(C)cc7)cc7c8c(ccc(c2c45)c86)C(=O)N(C)C7=O)C(=O)N(C)C3=O)cc1,46,54,9,598.6580000000001
CC[NH+](CC)CCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CC[NH+](CC)CC)C5=O,44,50,7,590.7240000000002
C[n+]1cccc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2ccc[n+](C)c2)C6=O)c1,44,52,9,574.5960000000002
CCc1cccc(CCN2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(CCc2cccc(CC)c2)C6=O)c1,50,58,9,654.7660000000001
CCc1ccc(CCN2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(CCc2ccc(CC)cc2)C6=O)cc1,50,58,9,654.7660000000001
Cc1ccccc1CN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(Cc1ccccc1C)C5=O,46,54,9,598.6580000000002
Cc1ccc(CCN2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(CCc2ccc(C)c(C)c2)C6=O)cc1C,50,58,9,654.7660000000002
CCCCN1C(=O)c2cc(Oc3ccc(O)cc3)c3c4c(Oc5ccc(O)cc5)cc5c6c(cc(Oc7ccc(O)cc7)c(c7c(Oc8ccc(O)cc8)cc(c2c37)C1=O)c64)C(=O)N(CCCC)C5=O,70,80,11,934.9540000000003
O=C(O)c1cc(C(=O)O)cc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2cc(C(=O)O)cc(C(=O)O)c2)C6=O)c1,54,62,9,718.5860000000002
O=C1NC(=O)c2c(-c3ccccc3)cc3c4cc(-c5ccccc5)c5c6c(c(-c7ccccc7)cc(c7cc(-c8ccccc8)c1c2c73)c64)C(=O)NC5=O,54,64,11,694.7460000000002
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1C1=CC=CCC1)c64)C(=O)N(C1=CC=CCC1)C5=O,42,50,9,546.5820000000002
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccccc1C1CCCC1)c64)C(=O)N(c1ccccc1C1CCCC1)C5=O,52,62,11,678.788
CC(C)c1cc(C2CCCC2)cc(C(C)C)c1N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cc(C2CCCC2)cc1C(C)C)C5=O,64,74,11,847.1119999999995
CCCN(CCC)CCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCN(CCC)CCC)C5=O,48,54,7,644.8159999999999
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(N5CCCCC5)cc5c6c(ccc(c7c(N8CCCCC8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,66,76,11,877.1419999999993
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(N5CCCC(C)(C)C5)cc5c6c(ccc(c7c(N8CCCC(C)(C)C8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,70,80,11,933.2499999999992
CC1CC(C)CN(c2cc3c4c(ccc5c6c(N7CC(C)CC(C)C7)cc7c8c(ccc(c2c45)c86)C(=O)N(c2c(C(C)C)cccc2C(C)C)C7=O)C(=O)N(c2c(C(C)C)cccc2C(C)C)C3=O)C1,70,80,11,933.2499999999998
CCCCC(CC)CN1C(=O)c2cc(Oc3ccccc3)c3c4c(Oc5ccccc5)cc5c6c(cc(Oc7ccccc7)c(c7c(Oc8ccccc8)cc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,74,84,11,983.1740000000003
CCC(C)OCC(C)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(C)COC(C)CC)C5=O,46,52,7,618.7300000000001
CCCC(C)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(C)CCC)C5=O,40,46,7,530.6240000000004
CCCCC(C)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C)cc(c2c37)C1=O)c64)C(=O)N(C(C)CCCC)C5=O,45,51,7,597.7150000000003
CCCC(C)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(C(C)CCC)C5=O,44,50,7,580.6440000000002
CCC(CC)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C)cc(c2c37)C1=O)c64)C(=O)N(C(CC)CC)C5=O,43,49,7,569.6610000000003
CCCC(C)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C)cc(c2c37)C1=O)c64)C(=O)N(C(C)CCC)C5=O,43,49,7,569.6610000000003
CCCC(CC)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C)cc(c2c37)C1=O)c64)C(=O)N(C(CC)CCC)C5=O,45,51,7,597.7150000000003
Cc1cc2c3c(ccc4c5c(C#N)cc6c7c(ccc(c1c34)c75)C(=O)N(C(C)CC(C)C)C6=O)C(=O)N(C(C)CC(C)C)C2=O,45,51,7,597.7150000000003
CCC(C)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C)cc(c2c37)C1=O)c64)C(=O)N(C(C)CC)C5=O,41,47,7,541.6070000000003
Cc1cc2c3c(ccc4c5c(C#N)cc6c7c(ccc(c1c34)c75)C(=O)N(C(C)c1ccccc1)C6=O)C(=O)N(C(C)c1ccccc1)C2=O,49,57,9,637.6950000000003
CCCCCCc1c(CCCCCC)c2c(C)csc2c2sc(-c3cc4c5c(ccc6c7c(C)cc8c9c(ccc(c3c56)c97)C(=O)N(c3cc(C)c(C)c(C)c3)C8=O)C(=O)N(c3cc(C)c(C)c(C)c3)C4=O)cc12,74,85,12,1011.3659999999996
COc1ccc(-c2cc3c4c(ccc5c6c(-c7ccc(C=O)cc7)cc7c8c(ccc(c2c45)c86)C(=O)N(c2c(C(C)C)cccc2C(C)C)C7=O)C(=O)N(c2c(C(C)C)cccc2C(C)C)C3=O)cc1,70,80,11,921.106
COc1ccc(-c2cc3c4c(ccc5c6c(-c7ccc(CO)cc7)cc7c8c(ccc(c2c45)c86)C(=O)N(c2c(C(C)C)cccc2C(C)C)C7=O)C(=O)N(c2c(C(C)C)cccc2C(C)C)C3=O)cc1,70,80,11,923.122
CC(C)c1cccc(C(C)C)c1-c1c2c3c(cc(Oc4ccccc4)c4c5c(Oc6ccccc6)cc6c7c(cc(Oc8ccccc8)c(c(c1Oc1ccccc1)c34)c75)C(=O)NC6=O)C(=O)NC2=O,70,81,12,919.0020000000002
COCCOC(C)COCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCOCC(C)OCCOC)C5=O,54,60,7,738.8340000000001
COCCOCCOCCOCCOC(C)COCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCOCC(C)OCCOCCOCCOCCOC)C5=O,72,78,7,1003.1519999999994
CCC(CC)N1C(=O)c2ccc3c4ccc5c6c(cc(C#S(C)(C)C)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CC)C5=O,45,51,7,618.7990000000003
CCCC(CC)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(C(CC)CCC)C5=O,46,52,7,608.6980000000002
CCCC(CC)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(C(CC)CCC)C5=O,46,52,7,608.6980000000002
CCCC(C)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(C(C)CCC)C5=O,44,50,7,580.6440000000002
CCCC(C)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(C(C)CCC)C5=O,44,50,7,580.6440000000002
CCCCC(C)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(C(C)CCCC)C5=O,46,52,7,608.6980000000002
CCCCC(C)N1C(=O)c2ccc3c4c(SC#N)cc5c6c(ccc(c7c(N=C=S)cc(c2c37)C1=O)c64)C(=O)N(C(C)CCCC)C5=O,48,54,7,672.8320000000002
CCCCN(CCCC)CCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCN(CCCC)CCCC)C5=O,54,60,7,728.9779999999995
CCCCCCC(CC)CN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCCCC)C5=O,50,56,7,670.8939999999998
CCC(CC)N1C(=O)c2ccc3c4ccc5c6c(cc(SCCC(=O)NC(CC7=CCc8ccccc87)C(=O)O)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CC)C5=O,60,68,9,819.98
CCC(CC)N1C(=O)c2ccc3c4c(SCC(NC(C)=O)C(C)=O)cc5c6c(ccc(c7c(OCCOC)cc(c2c37)C1=O)c64)C(=O)N(C(CC)CC)C5=O,55,61,7,763.913
CCC(CC)N1C(=O)c2ccc3c4ccc5c6c(cc(SCCC(=O)O)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CC)C5=O,46,52,7,634.7540000000002
CCC(CC)N1C(=O)c2ccc3c4c(SCC(NC(C)=O)C(=O)NC(Cc5ccccc5)C(=O)O)cc5c6c(ccc(c7c(OCCOC)cc(c2c37)C1=O)c64)C(=O)N(C(CC)CC)C5=O,66,73,8,913.062
CCC(CC)N1C(=O)c2ccc3c4ccc5c6c(cc(SCCC(=O)NC(Cc7c[nH]c8ccccc78)C(=O)O)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CC)C5=O,60,68,9,820.9680000000001
O=C1c2ccc3c4c(Oc5ccc(S(=O)(=O)O)cc5)cc5c6c(ccc(c7c(Oc8ccccc8)cc(c2c37)C(=O)N1CCCO)c64)C(=O)N(CCCO)C5=O,56,64,9,770.7719999999999
CC(C)c1ccccc1N1C(=O)c2ccc3c4c(Oc5ccc(C(C)(C)CC(C)(C)C)cc5)cc5c6c(ccc(c7c(Oc8ccccc8)cc(c2c37)C1=O)c64)C(=O)N(c1ccccc1C(C)C)C5=O,70,80,11,923.122
CC(C)c1ccccc1N1C(=O)c2ccc3c4c(Oc5ccc(S(=O)(=O)O)cc5)cc5c6c(ccc(c7c(Oc8ccccc8)cc(c2c37)C1=O)c64)C(=O)N(c1ccccc1C(C)C)C5=O,66,76,11,890.9700000000004
O=C1c2ccc3c4c(Oc5ccc(S(=O)(=O)O)cc5)cc5c6c(ccc(c7c(Oc8ccc(S(=O)(=O)O)cc8)cc(c2c37)C(=O)N1CCCO)c64)C(=O)N(CCCO)C5=O,60,68,9,850.8360000000001
N#Cc1cc2c3c(ccc4c5ccc6c7c(ccc(c1c34)c75)C(=O)NC6=O)C(=O)NC2=O,32,38,7,415.36400000000015
CC(C)c1ccccc1N1C(=O)c2ccc3c4c(Oc5c(C(C)C)cccc5C(C)C)cc5c6c(ccc(c7c(Oc8c(C(C)C)cccc8C(C)C)cc(c2c37)C1=O)c64)C(=O)N(c1ccccc1C(C)C)C5=O,74,84,11,979.2299999999997
COc1ccc(CN2C(=O)c3ccc4c5cc(C#N)c6c7c(ccc(c8cc(C#N)c(c3c48)C2=O)c75)C(=O)N(Cc2ccc(OC)cc2)C6=O)cc1,52,60,9,680.6760000000002
CCN(CC)c1cc2c3ccc4c5c(c(N(CC)CC)cc(c6ccc7c(c1C(=O)N(Cc1ccc(OC)cc1)C7=O)c62)c53)C(=O)N(Cc1ccc(OC)cc1)C4=O,58,66,9,772.9019999999999
CC(C)c1cc(C(C)C)cc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2cc(C(C)C)cc(C(C)C)c2)C6=O)c1,54,62,9,710.874
CCCCC(CC)CCCc1cc2c3c(ccc4c5c(CCCC(CC)CCCC)cc6c7c(ccc(c1c34)c75)C(=O)NC6=O)C(=O)NC2=O,50,56,7,670.8940000000002
CCCCCCCCc1cc2c3ccc4c5c(ccc(c6c(C#N)c(C#N)c7c(c1C(=O)NC7=O)c26)c53)C(=O)NC4=O,42,48,7,552.5900000000003
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(Oc5ccc(S(=O)[O-])cc5)cc5c6c(ccc(c7c(Oc8ccc(S(=O)[O-])cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,74,84,11,1021.1820000000001
CCc1c(C)c2c3c(c(C)c(C)c4c5c(C)c(C)c6c7c(c(C)c(C)c(c1c34)c75)C(=O)N(C)C6=O)C(=O)N(C)C2=O,41,47,7,544.6510000000003
Cc1cc(C)cc(-c2cc3c4c(ccc5c6ccc7c8c(ccc(c2c45)c86)C(=O)NC7=O)C(=O)NC3=O)c1,38,45,8,494.50600000000026
CCCCCC(C)N1C(=O)c2ccc3c4c(C#N)cc5c6c(ccc(c7c(C#N)cc(c2c37)C1=O)c64)C(=O)N(C(C)CCCCC)C5=O,48,54,7,636.752
CC(C)c1cccc(C(C)C)c1-c1c2c3c(ccc4c5ccc6c7c(ccc(c(c1-c1c(C(C)C)cccc1C(C)C)c34)c75)C(=O)NC6=O)C(=O)NC2=O,54,62,9,710.8740000000001
Cc1cc(C)c(C)c(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2c(C)c(C)cc(C)c2C)C6=O)c1C,50,58,9,654.7660000000001
O=C(O)c1cccc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2cccc(C(=O)O)c2)C6=O)c1,48,56,9,630.5680000000004
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1C=Cc1ccccc1)c64)C(=O)N(C=Cc1ccccc1)C5=O,46,54,9,594.6260000000003
O=C1NC(=O)c2cc(N3CCCCC3)c3c4ccc5c6c(cc(N7CCCCC7)c(c7ccc1c2c73)c64)C(=O)NC5=O,42,50,9,556.6220000000004
CC(C)(C)CN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(C)(C)C)C5=O,40,46,7,530.6240000000004
CCCN1C(=O)c2ccc3c4c(-c5ccccc5)cc5c6c(ccc(c7c(-c8ccccc8)cc(c2c37)C1=O)c64)C(=O)N(CCC)C5=O,48,56,9,626.7120000000003
CC(C)(C)c1ccc(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2ccc(C(C)(C)C)cc2)C6=O)cc1,50,58,9,654.7660000000002
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1Cc1cccnc1)c64)C(=O)N(Cc1cccnc1)C5=O,44,52,9,572.5800000000004
CCCCCCCCCCCCCCCc1cc(O)ccc1N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(c1ccc(O)cc1CCCCCCCCCCCCCCC)C5=O,74,82,9,995.357999999999
O=C1c2ccc3c4ccc5c6c(cc(N7CCCCC7)c(c7ccc(c2c37)C(=O)N1C1CCCCC1)c64)C(=O)N(C1CCCCC1)C5=O,48,57,10,637.78
Cc1ccccc1N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(c1ccccc1C)C5=O,44,52,9,570.6040000000003
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(Oc5ccccc5)cc5c6c(ccc(c7c(Oc8ccccc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,68,78,11,895.0680000000001
CN(C)CC(C)(C)CN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(C)(C)CN(C)C)C5=O,46,52,7,616.7620000000002
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(S)cc1)c64)C(=O)N(c1ccc(S)cc1)C5=O,44,52,9,606.6840000000004
CC(C)CC(C(=O)O)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC(C)C)C(=O)O)C5=O,46,52,7,618.6420000000003
Cc1cc(C(C)(C)C)cc(C)c1N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(c1c(C)cc(C(C)(C)C)cc1C)C5=O,54,62,9,710.8739999999999
C[N+](C)([O-])CCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCC[N+](C)(C)[O-])C5=O,44,50,7,592.6520000000004
NCCCCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCCCCN)C5=O,44,50,7,588.7080000000001
O=C(O)CCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCCC(=O)O)C5=O,44,50,7,590.5880000000003
O=C(O)CCCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCCCC(=O)O)C5=O,46,52,7,618.6420000000002
CCCCCN1C(=O)c2cc(Oc3ccc(C)cc3)c3c4c(Oc5ccc(C)cc5)cc5c6c(cc(Oc7ccc(C)cc7)c(c7c(Oc8ccc(C)cc8)cc(c2c37)C1=O)c64)C(=O)N(CCCCC)C5=O,72,82,11,955.1200000000001
O=C1c2ccc3c4c(S(=O)(=O)O)cc5c6c(ccc(c7c(S(=O)(=O)O)cc(c2c37)C(=O)N1c1ccc(S(=O)(=O)O)cc1)c64)C(=O)N(c1ccc(S(=O)(=O)O)cc1)C5=O,58,66,9,862.8060000000007
CCCCCCC(CCCCCC)N1C(=O)c2c(OC)cc3c4cc(OC)c5c6c(c(OC)cc(c7cc(OC)c(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,64,70,7,875.1599999999995
C=CC(=O)OCCOCCOCCOCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCOCCOCCOCCOC(=O)C=C)C5=O,62,68,7,850.8739999999997
CC(C)(C)c1ccc(Oc2cc3c4c(ccc5c6c(Oc7ccc(C(C)(C)C)cc7)cc7c8c(ccc(c2c45)c86)C(=O)N(C2CCCCC2)C7=O)C(=O)N(C2CCCCC2)C3=O)cc1,64,74,11,851.0559999999997
CCCCC(CC)CN1C(=O)c2ccc3c4c(-c5cccs5)cc5c6c(ccc(c7c(-c8cccs8)cc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,56,64,9,779.04
CCCCCC(CC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CCCCC)C5=O,46,52,7,614.786
CCCCCCCCCCCCCCCc1cc(OCCO)ccc1N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(c1ccc(OCCO)cc1CCCCCCCCCCCCCCC)C5=O,80,88,9,1083.463999999999
O=C(O)CCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCC(=O)O)C5=O,42,48,7,562.5340000000004
CCC(CC)N1C(=O)c2ccc3c4ccc5c6c(cc(C#Cc7ccc(C)cc7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CC)C5=O,49,56,8,644.7710000000003
Cc1ccc(C#Cc2cc3c4c(ccc5c6ccc7c8c(ccc(c2c45)c86)C(=O)N(C(C(C)C)C(C)C)C7=O)C(=O)N(C(C(C)C)C(C)C)C3=O)cc1,53,60,8,700.8790000000001
Cc1ccc(Oc2cc3c4c(ccc5c6c(Oc7ccc(C)cc7)cc7c8c(ccc(c2c45)c86)C(=O)N(c2ccc(O)cc2)C7=O)C(=O)N(c2ccc(O)cc2)C3=O)cc1,60,70,11,786.796
CC(C)c1ccccc1N1C(=O)c2ccc3c4c(Oc5ccc(S(=O)(=O)O)cc5)cc5c6c(ccc(c7c(Oc8ccc(S(=O)(=O)O)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1ccccc1C(C)C)C5=O,70,80,11,971.0340000000004
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(C#CC(C)(C)C)cc5c6c(ccc(c7c(C#CC(C)(C)C)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,66,74,9,871.1339999999997
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccccc1CCO)c64)C(=O)N(c1ccccc1CCO)C5=O,48,56,9,630.6560000000002
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1cccc(O)c1)c64)C(=O)N(c1cccc(O)c1)C5=O,44,52,9,574.5480000000003
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(CO)cc1)c64)C(=O)N(c1ccccc1CO)C5=O,46,54,9,602.6020000000002
CCc1cccc(C)c1N1C(=O)c2ccc3c4ccc5c6c(cc(C(=O)O)c(c7ccc(c2c37)C1=O)c64)C(=O)N(c1c(C)cccc1CC)C5=O,51,59,9,670.7210000000002
CCC(CO)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CO)C5=O,40,46,7,534.5680000000003
CCC(C(=O)O)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)C(=O)O)C5=O,42,48,7,562.5340000000003
O=C1NC(=O)c2c3ccccc3c3c4ccc5c6c(c7ccccc7c(c7ccc1c2c73)c64)C(=O)NC5=O,38,46,9,490.4740000000003
CCCCCCN1C(=O)c2ccc3c4c(Oc5cc(C(C)c6cc(OC)c(OC)cc6C)c(C)cc5OC)cc5c6c(ccc(c7c(OC)cc(c2c37)C1=O)c64)C(=O)N(CCCCCC)C5=O,67,75,9,903.085
CCc1c(C)c2c3c(c(C)c(CC)c4c5c(CC)c(C)c6c7c(c(C)c(CC)c(c1c34)c75)C(=O)N(CC)C6=O)C(=O)N(CC)C2=O,46,52,7,614.7860000000003
CC(=O)c1cccc(C(C)=O)c1N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)=O)cccc1C(C)=O)C5=O,54,62,9,710.6980000000001
CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4c(-c5cccs5)cc5c6c(ccc(c7c(-c8cccs8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,64,74,11,875.128
CCCCCCCCOc1cc2c3c(cc(OCCCCCCCC)c4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(CCCCC)C6=O)C(=O)N(CCCCC)C2=O,58,64,7,787.0539999999996
CCCCCCCCOc1cc2c3c(ccc4c5ccc6c7c(cc(OCCCCCCCC)c(c1c34)c75)C(=O)N(CCCCC)C6=O)C(=O)N(CCCCC)C2=O,58,64,7,787.0539999999996
CCCCCN1C(=O)c2ccc3c4ccc5c6c(cc(OCC(CC)CCCC)c(c7c(OCC(CC)CCCC)cc(c2c37)C1=O)c64)C(=O)N(CCCCC)C5=O,58,64,7,787.0539999999996
CCCCCC(C)Oc1cc2c3c(ccc4c5ccc6c7c(cc(OC(C)CCCCC)c(c1c34)c75)C(=O)N(CCCCC)C6=O)C(=O)N(CCCCC)C2=O,56,62,7,758.9999999999998
CCCCCc1ccc(N2C(=O)c3ccc4c5ccc6c7c(cc(OCC(CC)CCCC)c(c8c(OCC(CC)CCCC)cc(c3c48)C2=O)c75)C(=O)N(c2ccc(CCCCC)cc2)C6=O)cc1,70,78,9,939.2499999999992
CCCCCN1C(=O)c2ccc3c4ccc5c6c(cc(OCCC)c(c7c(OCCC)cc(c2c37)C1=O)c64)C(=O)N(CCCCC)C5=O,48,54,7,646.7840000000001
CCCCCN1C(=O)c2ccc3c4ccc5c6c(cc(OC)c(c7c(OC)cc(c2c37)C1=O)c64)C(=O)N(CCCCC)C5=O,44,50,7,590.6760000000004
CCCCCCCCOc1cc2c3c(ccc4c5c(C)cc6c7c(ccc(c1c34)c75)C(=O)N(CCCCC)C6=O)C(=O)N(CCCCC)C2=O,50,56,7,672.866
Cc1cc2c3c(cc(C)c4c5c(C(C)(C)C)cc6c7c(cc(C(C)(C)C)c(c1c34)c75)C(=O)N(C)C6=O)C(=O)N(C)C2=O,42,48,7,558.6780000000003
Cc1cc2c3c(cc(C(C)(C)C)c4c5c(C)cc6c7c(cc(C(C)(C)C)c(c1c34)c75)C(=O)N(C)C6=O)C(=O)N(C)C2=O,42,48,7,558.6780000000003
CN1C(=O)c2ccc3c4c(C(C)(C)C)cc5c6c(cc(C(C)(C)C)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C)C5=O,40,46,7,530.6240000000004
