SMILES,Reason
C1CC=CC(C1)CCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCC6CCCC=C6)C2=O,PDI core not found
C1CC=CC(C1)CCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCC6CCCC=C6)C2=O,PDI core not found
C1CC=CC(C1)CCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCC6CCCC=C6)C2=O,PDI core not found
CC1CCCC(C1C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCC(C6C)C)C2=O,PDI core not found
CC1CCCC(C1C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCC(C6C)C)C2=O,PDI core not found
CC1CCCC(C1C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCC(C6C)C)C2=O,PDI core not found
CC1CCCC(C1C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCC(C6C)C)C2=O,PDI core not found
C1CC(OC1)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC6CCCO6)C2=O,PDI core not found
C1CC(OC1)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC6CCCO6)C2=O,PDI core not found
CC(C1=CC=CC=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(C)C6=CC=CC=C6)C2=O,PDI core not found
CC(C1=CC=CC=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(C)C6=CC=CC=C6)C2=O,PDI core not found
CC(C1=CC=CC=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(C)C6=CC=CC=C6)C2=O,PDI core not found
C1C(C(C(C(C1OC2C(CC(C(C2OC3C(C(C(O3)CSCCOCCSCC(CN4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)CC(CSCCOCCSCC8C(C(C(C(O8)OC9C(CC(C(C9O)OC1C(CC(C(O1)CN)O)N)N)N)O)N)O)O)C4=O)O)OC1C(C(C(C(O1)CN)O)O)N)O)O)N)N)N)O)O)CN,PDI core not found
C1C(C(C(C(C1N)OC2C(CC(C(O2)CN)O)N)O)OC3CC(C(C(O3)CSCCOCCSCC(CN4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)CC(CSCCOCCSCC8C(C(C(C(O8)OC9C(CC(C(C9O)OC1C(CC(C(O1)CN)O)N)N)N)O)N)O)O)C4=O)O)O)N)N,PDI core not found
C1CC(OC1(CSCCOCCSCC(CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC(CSCCOCCSCC6C(C(C(O6)OC7C(C(CC(C7OC8CC(C(C(C8N)O)O)CN)N)N)O)O)OC9C(C(C(C(O9)CN)O)O)N)O)C2=O)O)OC1C(C(C(C(O1)CN)O)O)N)(O)OC1C(C(CC(C1OC1C(C(C(C(O1)CN)O)O)N)N)N)O,PDI core not found
C[N+](C)(C)CC1=C(C=CC(=C1)CN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC6=CC(=C(C=C6)O)C[N+](C)(C)C)C2=O)O,PDI core not found
C[N+](C)(C)CC1=C(C=CC(=C1)CCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCC6=CC(=C(C=C6)O)C[N+](C)(C)C)C2=O)O,PDI core not found
C[N+](C)(C)CC1=C(C=CC(=C1)CCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCCC6=CC(=C(C=C6)O)C[N+](C)(C)C)C2=O)O,PDI core not found
CCCCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)N=C(C(=N5)OC)OC)CCCCC,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCCCN)C(=O)N(C2=O)CCCCN,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCCCCN)C(=O)N(C2=O)CCCCCN,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCCCCCCN)C(=O)N(C2=O)CCCCCCCN,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCCCCCCCN)C(=O)N(C2=O)CCCCCCCCN,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCCCCCCCCN)C(=O)N(C2=O)CCCCCCCCCN,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCCCCCCCCCN)C(=O)N(C2=O)CCCCCCCCCCN,PDI core not found
C1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)C=NNC(=O)CN)C2=O,PDI core not found
C1=CC=C(C=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6=CC=C(C=C6)C=NNC7=CC=C(C=C7)S(=O)(=O)O)C2=O,PDI core not found
C1CC1(C(=O)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6(CC6)C(=O)O)C2=O,PDI core not found
C1CC(C1)(C(=O)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6(CCC6)C(=O)O)C2=O,PDI core not found
CCCCN1C(=O)C2=C3C4=C(C=C2)C(=O)N(C(=O)C4=C5C(=C3C1=O)C6=C7N5CCCN7CCCC6)CCCC,PDI core not found
C1C(NC(=O)COC2=CC3=C(C=C2)C(=CC=C3)OCC(=O)NC(CSSCC(N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(CSS1)C(=O)O)C4=O)C(=O)O)C(=O)O)C(=O)O.C1C(NC(=O)COC2=CC3=C(C=C2)C(=CC=C3)OCC(=O)NC(CSSCC(N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(CSS1)C(=O)O)C4=O)C(=O)O)C(=O)O)C(=O)O,PDI core not found
C1C(NC(=O)COC2=CC3=C(C=C2)C(=CC=C3)OCC(=O)NC(CSSCC(N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(CSS1)C(=O)O)C4=O)C(=O)O)C(=O)O)C(=O)O,PDI core not found
C1C(NC(=O)COC2=CC3=C(C=C2)C=C(C=C3)OCC(=O)NC(CSSCC(N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(CSS1)C(=O)O)C4=O)C(=O)O)C(=O)O)C(=O)O,PDI core not found
C1CC(=O)NC(CSSCC(N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CSSCC(NC(=O)CCCOC6=CC=CC7=C6C=CC=C7OC1)C(=O)O)C(=O)O)C2=O)C(=O)O)C(=O)O,PDI core not found
C1CC(=O)NC(CSSCC(N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CSSCC(NC(=O)CCCOC6=CC7=C(C=C6)C=C(C=C7)OC1)C(=O)O)C(=O)O)C2=O)C(=O)O)C(=O)O,PDI core not found
C1CC(=O)NC(CSSCC(N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CSSCC(NC(=O)CCCOC6=CC=CC7=C6C=CC=C7OC1)C(=O)O)C(=O)O)C2=O)C(=O)O)C(=O)O.C1CC(=O)NC(CSSCC(N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CSSCC(NC(=O)CCCOC6=CC=CC7=C6C=CC=C7OC1)C(=O)O)C(=O)O)C2=O)C(=O)O)C(=O)O,PDI core not found
CC1CCCC(C1C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCC(C6C)C)C2=O,PDI core not found
CC1CCCC(C1C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCC(C6C)C)C2=O,PDI core not found
CC1CCCC(C1C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCC(C6C)C)C2=O,PDI core not found
CC1CCCC(C1C)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C6CCCC(C6C)C)C2=O,PDI core not found
CCC(CC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC5=CNC6=CC=CC=C65)C(=O)O)C1=O,PDI core not found
CCC(CC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C5=CC=C(C=C5)C#C)C1=O,PDI core not found
CCC(C)C(C(=O)N)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CSC(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C(=O)O)C1=O,PDI core not found
COC(=O)C(CSC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(CSC(C8=CC=CC=C8)(C9=CC=CC=C9)C1=CC=CC=C1)C(=O)O)C4=O,PDI core not found
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SCC(C(=O)N)N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)C(CSC(C8=CC=CC=C8)(C9=CC=CC=C9)C1=CC=CC=C1)C(=O)O)C4=O,PDI core not found
CC(C)(C)OC(=O)NCCCCC(C(=O)O)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CSC(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C(=O)O)C1=O,PDI core not found
COC(=O)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CSC(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C(=O)N)C1=O,PDI core not found
COC(=O)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC(=O)NC(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C(=O)O)C1=O,PDI core not found
CCC(CC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC5=CC=C(C=C5)OCC6=CC=CC=C6)C(=O)OC)C1=O,PDI core not found
COC(=O)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CC5=CC=C(C=C5)OCC6=CC=CC=C6)C(=O)OC)C1=O,PDI core not found
CC(C)(C)OC(=O)C(CC1=CC=CC=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CC6=CC=C(C=C6)OCC7=CC=CC=C7)C(=O)OC)C2=O,PDI core not found
C1=CC=C(C=C1)COC(=O)CC(C(=O)OCC2=CC=CC=C2)N3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)C(CC(=O)OCC7=CC=CC=C7)C(=O)OCC8=CC=CC=C8)C3=O,PDI core not found
CC(C)(C)SCC(C(=O)O)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CSC(C)(C)C)C(=O)O)C1=O,PDI core not found
CC(C)(C)OC(=O)C(CCC(=O)O)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CCC(=O)O)C(=O)OC(C)(C)C)C1=O,PDI core not found
CCC(C)C(C(=O)OC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(C(C)CC)C(=O)OC)C1=O,PDI core not found
CCC(C)C(C(=O)OC(C)(C)C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(C(C)CC)C(=O)OC(C)(C)C)C1=O,PDI core not found
CC(C)(C)OC(=O)C(CC1=CC=CC=C1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CC6=CC=CC=C6)C(=O)OC(C)(C)C)C2=O,PDI core not found
CC(C)(C)OC(=O)C(CC1=CC=C(C=C1)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CC6=CC=C(C=C6)O)C(=O)OC(C)(C)C)C2=O,PDI core not found
COC1=CC=C(C=C1)CC(C(=O)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CC6=CC=C(C=C6)OC)C(=O)O)C2=O,PDI core not found
CCCCCC(C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC#C)C1=O,PDI core not found
CCCCCC(C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC#C)C1=O,PDI core not found
CCCCCC(C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(CC)CC)C1=O,PDI core not found
CCCCCC(C)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(CC)CC)C1=O,PDI core not found
CCC(CC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC#C)C1=O,PDI core not found
CCC(CC)CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CSC(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C(=O)O)C1=O,PDI core not found
C#CCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)C(CSC(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7)C(=O)O)C1=O,PDI core not found
CCC(C)C(C(=O)O)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC(CC)CC)C1=O,PDI core not found
CC(C)(C)C1=CC(=CC(=C1)CNC2=C3C4=C5C(=C2)C(=O)N(C(=O)C5=C(C=C4C(=O)N(C3=O)C6=CC=C(C=C6)C#CC7=C8C=CC=CC8=CC9=CC=CC=C97)NCC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)C1=CC=C(C=C1)C#CC1=C2C=CC=CC2=CC2=CC=CC=C21)C(C)(C)C,PDI core not found
CCCCCCOC1=CC(=C(C=C1C#CC2=CC=C(C=C2)N3C(=O)C4=CC(=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C7=CC=C(C=C7)C#CC8=CC(=C(C=C8OCCCCCC)C#CC9=CC(=C(C=C9OCCCCCC)C#CC1=C(C=C(C(=C1)OCCCCCC)C#CC1=CC2=CC=CC=C2C2=CC=CC=C21)OCCCCCC)OCCCCCC)OCCCCCC)NCC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)C3=O)NCC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)OCCCCCC)C#CC1=CC(=C(C=C1OCCCCCC)C#CC1=C(C=C(C(=C1)OCCCCCC)C#CC1=CC2=CC=CC=C2C2=CC=CC=C21)OCCCCCC)OCCCCCC,PDI core not found
CCCCCCOC1=CC(=C(C=C1C#CC2=CC=C(C=C2)N3C(=O)C4=CC(=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C7=CC=C(C=C7)C#CC8=CC(=C(C=C8OCCCCCC)C#CC9=CC(=C(C=C9OCCCCCC)C#CC1=C(C=C(C(=C1)OCCCCCC)C#CC1=CC2=CC=CC=C2C2=CC=CC=C21)OCCCCCC)OCCCCCC)OCCCCCC)SCC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)C3=O)SCC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)OCCCCCC)C#CC1=CC(=C(C=C1OCCCCCC)C#CC1=C(C=C(C(=C1)OCCCCCC)C#CC1=CC2=CC=CC=C2C2=CC=CC=C21)OCCCCCC)OCCCCCC,PDI core not found
CCCCCCOC1=CC(=C(C=C1C#CC2=CC=C(C=C2)N3C(=O)C4=CC(=C5C6=C4C(=C(C=C6C(=O)N(C5=O)C7=CC=C(C=C7)C#CC8=CC(=C(C=C8OCCCCCC)C#CC9=CC(=C(C=C9OCCCCCC)C#CC1=C(C=C(C(=C1)OCCCCCC)C#CC1=CC2=CC=CC=C2C2=CC=CC=C21)OCCCCCC)OCCCCCC)OCCCCCC)SCC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)C3=O)NCC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)OCCCCCC)C#CC1=CC(=C(C=C1OCCCCCC)C#CC1=C(C=C(C(=C1)OCCCCCC)C#CC1=CC2=CC=CC=C2C2=CC=CC=C21)OCCCCCC)OCCCCCC,PDI core not found
CC(C)(C)C1=CC(=CC(=C1)CNC2=C3C4=C5C(=C2)C(=O)N(C(=O)C5=C(C=C4C(=O)N(C3=O)C6=CC=C(C=C6)C#CC7=CC8=CC=CC9=C8C1=C(C=CC=C71)C=C9)NCC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)C1=CC=C(C=C1)C#CC1=CC2=CC=CC3=C2C2=C(C=CC=C12)C=C3)C(C)(C)C,PDI core not found
CC(C)(C)C1=CC(=CC(=C1)CSC2=C3C4=C5C(=C2)C(=O)N(C(=O)C5=C(C=C4C(=O)N(C3=O)C6=CC=C(C=C6)C#C)SCC7=CC(=CC(=C7)C(C)(C)C)C(C)(C)C)C8=CC=C(C=C8)C#C)C(C)(C)C,PDI core not found
CC(C)(C)C1=CC(=CC(=C1)NC2=C3C4=C5C(=C2)C(=O)N(C(=O)C5=C(C=C4C(=O)N(C3=O)C6=CC=C(C=C6)C#C)NC7=CC(=CC(=C7)C(C)(C)C)C(C)(C)C)C8=CC=C(C=C8)C#C)C(C)(C)C,PDI core not found
CC(C)(C)C1=CC(=CC(=C1)NC2=C3C4=C5C(=C2)C(=O)N(C(=O)C5=C(C=C4C(=O)N(C3=O)C6=CC=C(C=C6)C#CC7=C8C=CC=CC8=CC9=CC=CC=C97)NC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)C1=CC=C(C=C1)C#CC1=C2C=CC=CC2=CC2=CC=CC=C21)C(C)(C)C,PDI core not found
CC(C)(C)C1=CC(=CC(=C1)NC2=C3C4=C5C(=C2)C(=O)N(C(=O)C5=C(C=C4C(=O)N(C3=O)C6=CC=C(C=C6)C#CC7=CC8=CC=CC=C8C=C7)NC9=CC(=CC(=C9)C(C)(C)C)C(C)(C)C)C1=CC=C(C=C1)C#CC1=CC2=CC=CC=C2C=C1)C(C)(C)C,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCC(=O)NCCC(=O)NCCC(=O)NCCC(=O)NC(CCCCN)C(=O)NCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)CCC(=O)NCC(=O)N)C5=O)C(=O)N(C2=O)CCNC(=O)C(CCCCN)NC(=O)CCCCC(=O)NC(CCCCN)C(=O)NCCN9C(=O)C1=C2C(=CC=C3C2=C(C=C1)C(=O)N(C3=O)CCC(=O)NCCC(=O)NCCC(=O)NCCC(=O)NC(CCCCN)C(=O)NCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCC(=O)NCC(=O)N)C1=O)C9=O,PDI core not found
C1COCCOCCOC2=CC=CC=C2OCCOCCOCCN1CCN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CCN7CCOCCOCCOC8=CC=CC=C8OCCOCCOCC7)C3=O,PDI core not found
C1=CC2=C3C(=CC=C4C3=C1C(=O)N(C4=O)CCCN=[N+]=[N-])C(=O)N(C2=O)CCCN=[N+]=[N-],PDI core not found
C1CN2C=C(COC3=CC=C(COC4=CC=C(CNCC5=CC=C(C=C5)OCC6=CC=C(C=C6)OCC7=CN(CCCN8C(=O)C9=C5C(=CC=C6C5=C(C=C9)C(=O)N(C1)C6=O)C8=O)N=N7)C=C4)C=C3)N=N2,PDI core not found
CN1C2=C[N+](=N1)CCCN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CCC[N+]7=NN(C(=C7)COC8=CC=C(COC9=CC=C(CNCC1=CC=C(C=C1)OCC1=CC=C(C=C1)OC2)C=C9)C=C8)C)C3=O,PDI core not found
CN1C2=C[N+](=N1)CCCN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CCC[N+]7=CC(=NN7C)COC8=CC=C(COC9=CC=C(CNCC1=CC=C(C=C1)OCC1=CC=C(C=C1)OC2)C=C9)C=C8)C3=O,PDI core not found
CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCS(=O)(=O)O)C1=O,PDI core not found
C1CC1(C(=O)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CSC(C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)C(=O)O)C2=O,PDI core not found
C1CC(C1)(C(=O)O)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)C(CSC(C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)C(=O)O)C2=O,PDI core not found
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SCC(C(=O)O)N4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)CC(=O)O)C4=O,PDI core not found
C1CSC2=C(S1)SC(=C3SC=C(S3)SCCOCCOCCOCCOCCOCCN4C(=O)C5=C6C(=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCOCCOCCOCCOCCOCCSC8=CSC(=C9SC1=C(S9)SCCS1)S8)C4=O)S2,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCOCCOCCOCCOCCOCCSC5=CSC(=C6SC7=C(S6)SCCS7)S5)C1=O,PDI core not found
CCCCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCSC5=CSC(=C6SC7=C(S6)SCCS7)S5)C1=O,PDI core not found
CC1=CC(=C(C(=C1)C)N2C(=O)C3=CC(=C4C5=C3C(=C(C=C5C(=O)N(C4=O)C6=C(C=C(C=C6C)C)C)OCC=C)C2=O)OCC=C)C,PDI core not found
CC(C)(C)C1=CC=C(C=C1)N2C(=O)C3=C4C(=C5C6=C3C(=C7C(=C6C(=O)N(C5=O)C8=CC=C(C=C8)C(C)(C)C)SC(=C(C#N)C#N)S7)C2=O)SC(=C(C#N)C#N)S4,PDI core not found
CC(C)(C)OC(=O)NCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCN(C)C)C1=O,PDI core not found
C1COCCN1CCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CC[N+]6=CC=NC6)C2=O,PDI core not found
CC1=CC(=C(C(=C1C)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=C(C(=CC(=C7C)C)C)C)C8=C(C(=CC(=C8C)C)C)C)C=C4)C9=CC(=C(C=C9C)C1=CC=C(C=C1)N1C(=O)C2=C4C(=CC=C5C4=C(C=C2)C(=O)N(C5=O)C2=CC=CC=C2)C1=O)C)N3)C)C,PDI core not found
C1=CC=NC(=C1)C2=NC=C(C=C2)C(=O)NCCCCCN3C(=O)C4=C5C(=CC=C6C5=C(C=C4)C(=O)N(C6=O)CCCCCNC(=O)C7=CN=C(C=C7)C8=CC=CC=N8)C3=O,PDI core not found
CC1CCC(CC1)N2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)NC5=O)C2=O,PDI core not found
CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)NC8=O)C5=O)C1=O,PDI core not found
CCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCC(=O)NCCCC5C(=O)NC6CCC7(C(C6)CC(C8C7CC(C9(C8CCC9C(CCC(=O)NC2CCC3(C(C2)CC(C2C3CC(C3(C2CCC3C(CCC(=O)NCC2=CN(C3CCC4(C(C3)CC(C3C4CC(C4(C3CCC4C(CCC(=O)N5)C)C)O)O)C)N=N2)C)C)O)O)C)C)C)O)O)C)C1=O,PDI core not found
CCCCN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C4=O)CCCC(=O)NCCCC5C(=O)NC6CCC7(C(C6)CC(C8C7CC(C9(C8CCC9C(CCC(=O)NC2CCC3(C(C2)CC(C2C3CC(C3(C2CCC3C(CCC(=O)NC2CCC3(C(C2)CC(C2C3CC(C3(C2CCC3C(CCC(=O)N5)C)C)O)O)C)C)C)O)O)C)C)C)O)O)C)C1=O,PDI core not found
CC1C(C2=C(N1)C(=C3C(=C2)C(=C4C=C5C(=NC(C5(C)C)C)C(=C4O3)S(=O)(=O)O)C6=CC=C(C=C6)C(=O)NCCCN(C)CCCN7C(=O)C8=C9C(=CC=C1C9=C(C=C8)C(=O)N(C1=O)CCCN(C)CCCNC(=O)C1=CC(=C(C=C1)C1=C2C=CC(=N)C(=C2OC2=C1C=CC(=C2S(=O)(=O)O)N)S(=O)(=O)O)C(=O)O)C7=O)S(=O)(=O)O)(C)C,PDI core not found
CC[N+]1=C(C(C2=C1C=CC(=C2)SOOO)(C)C)C=CC=C3C(C4=C(N3CCCCCC(=O)NCCCN(C)CCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)CCCN(C)CCCNC(=O)CCCCCN9C1=C(C=C(C=C1)SOOO)C(C9=CC=CC1=[N+](C2=C(C1(C)C)C=C(C=C2)S(=O)(=O)O)CC)(C)C)C5=O)C=CC(=C4)S(=O)(=O)O)(C)C,PDI core not found
CC[N+]1=C(C(C2=C1C=CC(=C2)SOOO)(C)C)C=CC=CC=C3C(C4=C(N3CCCCCC(=O)NCCCN(C)CCCN5C(=O)C6=C7C(=CC=C8C7=C(C=C6)C(=O)N(C8=O)CCCN(C)CCCNC(=O)CCCCCN9C1=C(C=C(C=C1)SOOO)C(C9=CC=CC=CC1=[N+](C2=C(C1(C)C)C=C(C=C2)S(=O)(=O)O)CC)(C)C)C5=O)C=CC(=C4)S(=O)(=O)O)(C)C,PDI core not found
C1=CC=C(C=C1)CNCCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCCNCC6=CC=CC=C6)C2=O,PDI core not found
COC1=CC=CC(=C1)CNCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCNCC6=CC(=CC=C6)OC)C2=O,PDI core not found
COC1=CC=C(C=C1)CNCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCNCC6=CC=C(C=C6)OC)C2=O,PDI core not found
COC1=C(C(=C(C=C1)CNCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCNCC6=C(C(=C(C=C6)OC)OC)OC)C2=O)OC)OC,PDI core not found
C1=CC=C(C=C1)CNCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCNCC6=CC=CC=C6)C2=O,PDI core not found
COC1=CC(=CC(=C1OC)OC)CNCCN2C(=O)C3=C4C(=CC=C5C4=C(C=C3)C(=O)N(C5=O)CCNCC6=CC(=C(C(=C6)OC)OC)OC)C2=O,PDI core not found
